tank_num, date, int_pos,pair_id,status, phase, cond, subject, app_int, app_n, app_p, fsp_int, fsp_n, fsp_p, sb_int, sb_n, sb_p, mwr_p, l_int, l_n
F5B, 2017.07.16,D,77,S,experiment,treatment, nm,0,0,0,2,0,0,0,0,0,0,7.9840,123.445
F5B, 2017.07.16,D,77,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,123.4450,123.445
F6A, 2017.07.15,A,78,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,127.4570,127.457
F6A, 2017.07.15,A,78,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,127.4570,127.457
F6A, 2017.07.16,A,78,F,experiment,treatment, nm,0,0,0,0,2,0,0,0,0,0,120.0000,17.151
F6A, 2017.07.16,A,78,F,experiment,treatment, nf,0,0,0,0,3,0,0,0,0,0,120.0000,20.199
F6A, 2017.07.15,B,78,F, habituation,treatment, nm,0,0,0,3,0,0,0,0,0,0,32.2520,122.989
F6A, 2017.07.15,B,78,F, habituation,treatment, nf,0,0,3,3,0,0,0,0,0,0,29.3100,122.989
F6A, 2017.07.16,B,78,F,experiment,treatment, nm,13,0,0,3,1,0,0,0,0,0,8.4090,12.794
F6A, 2017.07.16,B,78,F,experiment,treatment, nf,1,3,0,2,1,0,0,0,0,0,6.8210,48.12
F6B, 2017.07.15,C,78,F, habituation,treatment, m,24,0,0,1,0,0,0,0,0,0,5.6850,125.685
F6B, 2017.07.15,C,78,F, habituation,treatment, f,5,0,0,4,0,0,0,0,0,0,8.8880,125.685
F6B, 2017.07.16,C,78,F,experiment,treatment, m,0,0,1,4,0,0,0,0,0,0,8.0150,123.915
F6B, 2017.07.16,C,78,F,experiment,treatment, f,0,0,0,3,2,0,0,0,0,0,14.4210,30.227
F6B, 2017.07.15,D,78,F, habituation,treatment, m,43,0,1,3,0,1,0,0,0,0,0.0000,120.0000
F6B, 2017.07.15,D,78,F, habituation,treatment, f,6,0,1,5,2,1,0,0,0,0,22.3940,86.754
F6B, 2017.07.16,D,78,F,experiment,treatment, m,39,1,0,0,0,0,0,0,0,0,3.7200,117.238
F6B, 2017.07.16,D,78,F,experiment,treatment, f,4,0,0,6,3,0,0,0,0,0,7.7540,40.801
F1A, 2017.07.15,A,79,F, habituation,control, m,19,0,0,1,0,0,0,0,0,0,19.1400,124.683
F1A, 2017.07.15,A,79,F, habituation,control, f,8,0,0,4,0,0,0,0,0,0,4.6830,124.683
F1A, 2017.07.16,A,79,F,experiment,control, nm,3,5,0,1,1,0,0,0,0,0,13.1330,32.48
F1A, 2017.07.16,A,79,F,experiment,control, nf,1,3,0,1,4,0,0,0,0,0,13.5660,26.014
F1A, 2017.07.15,B,79,F, habituation,control, m,16,1,0,2,3,0,0,0,0,0,1.7490,35.775
F1A, 2017.07.15,B,79,F, habituation,control, f,9,0,0,3,2,0,0,0,0,0,2.3170,24.275
F1A, 2017.07.16,B,79,F,experiment,control, nm,9,3,0,5,0,0,0,0,0,0,3.2640,19.72
F1A, 2017.07.16,B,79,F,experiment,control, nf,7,1,0,3,2,0,0,0,0,0,3.2640,51.541
F1B, 2017.07.15,C,79,F, habituation,control, nm,4,2,0,5,2,0,0,0,0,0,6.3460,74.465
F1B, 2017.07.15,C,79,F, habituation,control, nf,0,0,0,6,0,0,0,0,0,0,6.3460,120.003
F1B, 2017.07.16,C,79,F,experiment,control, m,6,4,0,2,3,0,0,0,0,0,11.2220,43.702
F1B, 2017.07.16,C,79,F,experiment,control, f,8,2,0,1,3,0,0,0,0,0,10.9870,8.347
F1B, 2017.07.15,D,79,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,121.2200,121.22
F1B, 2017.07.15,D,79,F, habituation,control, nf,0,0,1,1,0,0,0,0,0,0,50.4000,121.22
F1B, 2017.07.16,D,79,F,experiment,control, m,10,5,0,1,5,0,0,0,0,0,10.5140,8.123
F1B, 2017.07.16,D,79,F,experiment,control, f,4,9,0,2,6,0,0,0,0,0,33.9870,3.615
F1A, 2017.07.15,A,80,S, habituation,control, nm,0,0,0,2,0,0,0,0,0,0,12.4880,124.683
F1A, 2017.07.15,A,80,S, habituation,control, nf,0,0,0,4,0,0,0,0,0,0,21.3010,124.683
F1A, 2017.07.16,A,80,S,experiment,control, m,15,3,0,2,9,0,0,0,0,0,0.0000,13.133
F1A, 2017.07.16,A,80,S,experiment,control, f,19,4,0,0,4,0,0,0,0,0,3.9390,23.129
F1A, 2017.07.15,B,80,S, habituation,control, nm,14,0,0,3,1,0,0,0,0,0,0.0000,24.331
F1A, 2017.07.15,B,80,S, habituation,control, nf,11,3,0,2,0,0,0,0,0,0,0.0000,25.143
F1A, 2017.07.16,B,80,S,experiment,control, m,14,2,1,2,3,0,0,0,0,0,6.8630,0.01
F1A, 2017.07.16,B,80,S,experiment,control, f,31,0,0,1,0,0,0,0,0,0,0.8520,120.01
F1B, 2017.07.15,C,80,S, habituation,control, m,28,2,0,0,2,0,0,0,0,0,0.0030,6.346
F1B, 2017.07.15,C,80,S, habituation,control, f,13,3,0,4,3,0,0,0,0,0,2.9280,22.277
F1B, 2017.07.16,C,80,S,experiment,control, nm,0,0,0,1,5,0,0,0,0,0,23.3320,62.78
F1B, 2017.07.16,C,80,S,experiment,control, nf,4,0,0,1,4,0,0,0,0,0,10.0840,93.244
F1B, 2017.07.15,D,80,S, habituation,control, m,24,0,0,4,2,0,1,0,0,0,1.2200,49.853
F1B, 2017.07.15,D,80,S, habituation,control, f,11,0,0,8,2,0,0,0,0,0,1.2200,20.577
F1B, 2017.07.16,D,80,S,experiment,control, nm,0,7,0,0,2,0,0,0,0,0,123.6150,22.238
F1B, 2017.07.16,D,80,S,experiment,control, nf,0,2,0,0,3,0,0,0,0,0,123.6150,23.194
F6B, 2017.05.16, C,24,F, habituation, treatment, m,8,0,7,5,0,4,0,0,0,0,5.5950,122.119
F6B, 2017.05.16, C,24,F, habituation, treatment, f,14,0,8,4,0,3,0,0,0,1,2.1190,122.119
F6B, 2017.05.16, C,23,S, habituation, treatment, nm,1,0,0,2,0,0,0,0,0,0,52.8990,122.119
F6B, 2017.05.16, C,23,S, habituation, treatment, nf,0,0,1,2,0,0,0,0,0,0,87.4380,122.119
